Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
38435,CA-2012-163965,2012-11-20,27-11-2012,Standard Class,SS-20875,Sung Shariari,Consumer,Miami,Florida,United States,33180,US,South,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,62.88,4,0.7,-50.304,9.34,Low
38705,CA-2013-129728,2013-05-31,7/6/2013,Standard Class,JG-15310,Jason Gross,Corporate,Los Angeles,California,United States,90032,US,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8,0.0,11.7488,9.32,Medium
40884,US-2014-129203,2014-04-18,23-04-2014,Standard Class,BM-11575,Brendan Murry,Corporate,Chicago,Illinois,United States,60653,US,Central,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,195.136,4,0.2,-43.9056,9.32,Medium
34908,US-2013-131674,2013-11-30,2/12/2013,Second Class,NC-18535,Nick Crebassa,Corporate,Dallas,Texas,United States,75217,US,Central,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.416,2,0.2,16.7946,9.31,High
36660,CA-2013-122014,2013-12-30,3/1/2014,Standard Class,CD-11920,Carlos Daly,Consumer,Wichita,Kansas,United States,67212,US,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2,0.0,22.9488,9.3,High
33720,US-2014-147669,2014-12-26,31-12-2014,Standard Class,SV-20935,Susan Vittorini,Consumer,Fairfield,Ohio,United States,45014,US,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,158.928,7,0.2,41.7186,9.27,Medium
39326,CA-2013-166373,2013-10-22,26-10-2013,Standard Class,JF-15565,Jill Fjeld,Consumer,San Antonio,Texas,United States,78207,US,Central,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08,6,0.2,-9.282,9.26,Medium
33980,CA-2014-127026,2014-01-22,28-01-2014,Standard Class,MH-18115,Mick Hernandez,Home Office,Jackson,Michigan,United States,49201,US,Central,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",164.99,1,0.0,49.497,9.22,Medium
39472,CA-2013-114944,2013-01-30,4/2/2013,Standard Class,HE-14800,Harold Engle,Corporate,Chicago,Illinois,United States,60623,US,Central,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,156.512,4,0.2,52.8228,9.22,Medium
40316,CA-2011-100706,2011-12-16,18-12-2011,Second Class,LE-16810,Laurel Elliston,Consumer,Springfield,Virginia,United States,22153,US,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.0,7.9984,9.22,Medium
36770,CA-2014-116946,2014-12-20,24-12-2014,Standard Class,TS-21505,Tony Sayre,Consumer,Parker,Colorado,United States,80134,US,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,7,0.7,-183.6324,9.21,Medium
33953,CA-2014-112515,2014-09-18,22-09-2014,Second Class,AS-10225,Alan Schoenberger,Corporate,Provo,Utah,United States,84604,US,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0.0,65.435,9.2,Medium
35341,CA-2012-137750,2012-06-25,30-06-2012,Standard Class,JF-15565,Jill Fjeld,Consumer,San Francisco,California,United States,94110,US,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,204.85,5,0.0,57.358,9.19,Medium
35635,CA-2012-125234,2012-11-27,1/12/2012,Standard Class,SN-20710,Steve Nguyen,Home Office,Los Angeles,California,United States,90049,US,West,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82,3,0.0,53.4954,9.19,Medium
31994,CA-2012-119291,2012-05-14,17-05-2012,First Class,JO-15550,Jesus Ocampo,Home Office,Chester,Pennsylvania,United States,19013,US,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",97.696,4,0.2,31.7512,9.17,Medium
34637,US-2014-109253,2014-08-22,23-08-2014,First Class,PR-18880,Patrick Ryan,Consumer,Oakland,California,United States,94601,US,West,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",51.75,5,0.0,24.84,9.15,Medium
32590,CA-2012-101707,2012-08-27,1/9/2012,Standard Class,PF-19165,Philip Fox,Consumer,San Diego,California,United States,92105,US,West,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,114.2,5,0.0,52.532,9.14,Medium
33023,CA-2012-127453,2012-12-19,20-12-2012,First Class,JK-15370,Jay Kimmel,Consumer,Philadelphia,Pennsylvania,United States,19143,US,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,88.832,4,0.2,7.7728,9.14,High
33718,CA-2013-155551,2013-04-19,24-04-2013,Standard Class,CR-12580,Clay Rozendal,Home Office,Elmhurst,Illinois,United States,60126,US,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3,0.2,-48.9549,9.14,Medium
33231,CA-2014-101245,2014-11-28,4/12/2014,Standard Class,LW-16990,Lindsay Williams,Corporate,San Francisco,California,United States,94109,US,West,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,244.55,5,0.0,114.9385,9.13,Medium
38702,CA-2012-100146,2012-05-14,19-05-2012,Standard Class,CB-12535,Claudia Bergmann,Corporate,Camarillo,California,United States,93010,US,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,97.568,2,0.2,-6.098,9.13,Medium
41039,CA-2014-131303,2014-11-29,3/12/2014,Standard Class,EP-13915,Emily Phan,Consumer,San Diego,California,United States,92037,US,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,62.65,5,0.0,29.4455,9.13,High
38276,CA-2014-149076,2014-01-15,20-01-2014,Standard Class,SO-20335,Sean O'Donnell,Consumer,Los Angeles,California,United States,90036,US,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,154.9,5,0.0,69.705,9.12,Medium
38659,CA-2013-163594,2013-04-13,15-04-2013,First Class,JF-15295,Jason Fortune-,Consumer,Los Angeles,California,United States,90036,US,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,3,0.2,13.734,9.12,Medium
36657,US-2014-126060,2014-04-15,19-04-2014,Standard Class,DW-13585,Dorothy Wardle,Corporate,Fayetteville,North Carolina,United States,28314,US,South,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,198.272,8,0.2,-32.2192,9.11,Medium
34019,CA-2013-164735,2013-04-15,20-04-2013,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Alexandria,Virginia,United States,22304,US,South,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,81.2,5,0.0,12.18,9.1,Medium
35034,CA-2013-115476,2013-03-18,18-03-2013,Same Day,VM-21835,Vivian Mathis,Consumer,Newark,Delaware,United States,19711,US,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,0.0,15.9446,9.1,Critical
35942,CA-2013-143910,2013-08-13,17-08-2013,Standard Class,BC-11125,Becky Castell,Home Office,New York City,New York,United States,10011,US,East,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",145.764,2,0.1,-8.098,9.1,High
37262,CA-2014-119011,2014-08-21,26-08-2014,Standard Class,LR-17035,Lisa Ryan,Corporate,San Francisco,California,United States,94109,US,West,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368,9.08,High
38795,CA-2014-121048,2014-07-15,19-07-2014,Standard Class,TC-21295,Toby Carlisle,Consumer,Westminster,California,United States,92683,US,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92,4,0.0,20.8568,9.08,High
40273,CA-2014-156622,2014-11-24,27-11-2014,First Class,JP-15460,Jennifer Patt,Corporate,Dallas,Texas,United States,75220,US,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",127.785,1,0.3,-31.0335,9.08,Medium
32257,CA-2014-152142,2014-11-15,20-11-2014,Standard Class,LW-16990,Lindsay Williams,Corporate,San Francisco,California,United States,94110,US,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372,9.07,Medium
35908,CA-2013-109407,2013-01-24,26-01-2013,Second Class,HG-14965,Henry Goldwyn,Corporate,Gulfport,Mississippi,United States,39503,US,South,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,31.36,4,0.0,15.68,9.05,Critical
32427,CA-2013-112102,2013-04-13,17-04-2013,Standard Class,BD-11605,Brian Dahlen,Consumer,Springfield,Virginia,United States,22153,US,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,40.99,1,0.0,20.0851,9.04,High
34088,CA-2011-125514,2011-09-21,22-09-2011,First Class,BM-11650,Brian Moss,Corporate,Omaha,Nebraska,United States,68104,US,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,3,0.0,10.881,9.03,High
35097,CA-2013-156503,2013-10-15,21-10-2013,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,United States,28540,US,South,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,102.592,1,0.2,10.2592,9.03,Low
36346,US-2011-104759,2011-03-31,4/4/2011,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Chicago,Illinois,United States,60610,US,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,79.984,2,0.2,13.9972,9.03,High
36568,CA-2014-125913,2014-01-17,17-01-2014,Same Day,JO-15145,Jack O'Briant,Corporate,Los Angeles,California,United States,90008,US,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92,4,0.0,8.0968,9.03,High
39315,CA-2014-114804,2014-10-18,20-10-2014,Second Class,BF-11020,Barry FranzÃÂ¶sisch,Corporate,Modesto,California,United States,95351,US,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.792,1,0.2,4.6193,9.03,High
34548,CA-2014-119389,2014-04-18,20-04-2014,First Class,BG-11740,Bruce Geld,Consumer,Philadelphia,Pennsylvania,United States,19120,US,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,3,0.2,5.2773,9.02,High
38246,CA-2014-143021,2014-11-20,20-11-2014,Same Day,AP-10720,Anne Pryor,Home Office,New York City,New York,United States,10011,US,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",58.408,7,0.2,18.2525,9.02,High
39478,CA-2012-119879,2012-11-21,25-11-2012,Standard Class,SS-20410,Shahid Shariari,Consumer,Philadelphia,Pennsylvania,United States,19120,US,East,TEC-PH-10002923,Technology,Phones,"Logitech B530 USBÃÂ HeadsetÃÂ -ÃÂ headsetÃÂ - Full size, Binaural",110.97,5,0.4,-24.0435,9.0,Medium
36477,US-2012-120502,2012-04-13,19-04-2012,Standard Class,BT-11395,Bill Tyler,Corporate,Los Angeles,California,United States,90036,US,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,75.84,2,0.0,29.5776,8.99,Low
36791,CA-2011-105249,2011-11-28,28-11-2011,Same Day,DH-13675,Duane Huffman,Home Office,San Francisco,California,United States,94122,US,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392,8.98,Medium
37981,US-2012-129637,2012-12-17,22-12-2012,Standard Class,MC-18100,Mick Crebagga,Consumer,Bloomington,Illinois,United States,61701,US,Central,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,180.016,1,0.2,-15.7514,8.98,Medium
39743,CA-2014-125451,2014-10-24,25-10-2014,First Class,AH-10075,Adam Hart,Corporate,Cranston,Rhode Island,United States,2920,US,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35.0,4,0.0,14.7,8.98,Critical
40429,CA-2014-100055,2014-05-29,2/6/2014,Standard Class,MD-17860,Michael Dominguez,Corporate,Laurel,Maryland,United States,20707,US,East,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,125.13,3,0.0,36.2877,8.98,Medium
33740,CA-2013-146934,2013-05-23,28-05-2013,Standard Class,AF-10870,Art Ferguson,Consumer,Passaic,New Jersey,United States,7055,US,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.1,5,0.0,30.432,8.97,Medium
33376,CA-2012-120103,2012-12-24,29-12-2012,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Phoenix,Arizona,United States,85023,US,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,106.232,7,0.2,37.1812,8.96,Medium
40792,US-2013-123610,2013-05-13,17-05-2013,Standard Class,VM-21835,Vivian Mathis,Consumer,Mission Viejo,California,United States,92691,US,West,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120.0,6,0.0,46.8,8.96,Medium
32945,CA-2012-120341,2012-09-26,29-09-2012,Second Class,SF-20200,Sarah Foster,Consumer,Philadelphia,Pennsylvania,United States,19143,US,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,6,0.7,-100.92,8.95,High
35548,CA-2012-155068,2012-10-23,23-10-2012,Same Day,RA-19285,Ralph Arnett,Consumer,Lakeland,Florida,United States,33801,US,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,55.944,7,0.2,-13.2867,8.94,High
33738,CA-2013-146934,2013-05-23,28-05-2013,Standard Class,AF-10870,Art Ferguson,Consumer,Passaic,New Jersey,United States,7055,US,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,174.286,2,0.3,-19.9184,8.91,Medium
37218,US-2012-126977,2012-09-17,23-09-2012,Standard Class,PF-19120,Peter Fuller,Consumer,New York City,New York,United States,10035,US,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2,0.0,53.2608,8.9,Medium
34599,US-2011-159926,2011-11-18,22-11-2011,Standard Class,CS-11950,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,United States,19140,US,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,3,0.2,5.2773,8.88,High
39227,CA-2013-120082,2013-03-26,28-03-2013,Second Class,DK-12835,Damala Kotsonis,Corporate,New York City,New York,United States,10024,US,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,59.52,3,0.0,17.856,8.88,High
37966,CA-2014-122175,2014-05-13,15-05-2014,Second Class,CA-12775,Cynthia Arntzen,Consumer,Vineland,New Jersey,United States,8360,US,East,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",87.4,5,0.0,34.96,8.87,High
39377,CA-2012-150714,2012-10-26,1/11/2012,Standard Class,KH-16690,Kristen Hastings,Corporate,Springfield,Oregon,United States,97477,US,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,6,0.2,47.6268,8.87,Medium
35340,CA-2011-110786,2011-12-29,2/1/2012,Standard Class,AJ-10795,Anthony Johnson,Corporate,San Francisco,California,United States,94110,US,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0.0,23.9904,8.84,High
36486,US-2014-136679,2014-11-15,19-11-2014,Standard Class,XP-21865,Xylona Preis,Consumer,Pasadena,Texas,United States,77506,US,Central,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,167.952,6,0.2,-27.2922,8.83,Medium
37137,CA-2012-134992,2012-09-22,26-09-2012,Second Class,MG-17875,Michael Grace,Home Office,Arlington,Virginia,United States,22204,US,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",47.98,2,0.0,11.0354,8.83,High
38016,CA-2013-130442,2013-12-17,20-12-2013,First Class,SF-20065,Sandra Flanagan,Consumer,Goldsboro,North Carolina,United States,27534,US,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,34.944,3,0.2,3.0576,8.81,High
40272,CA-2014-156622,2014-11-24,27-11-2014,First Class,JP-15460,Jennifer Patt,Corporate,Dallas,Texas,United States,75220,US,Central,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304,2,0.2,29.364,8.79,Medium
40471,CA-2014-119424,2014-06-13,15-06-2014,Second Class,SB-20185,Sarah Brown,Consumer,Kent,Washington,United States,98031,US,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997,8.79,High
34107,CA-2012-135685,2012-11-16,18-11-2012,Second Class,MP-18175,Mike Pelletier,Home Office,Milwaukee,Wisconsin,United States,53209,US,Central,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,179.82,9,0.0,84.5154,8.77,Medium
34437,CA-2012-112557,2012-04-25,28-04-2012,First Class,JL-15850,John Lucas,Consumer,New York City,New York,United States,10035,US,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",206.43,3,0.0,90.8292,8.77,Medium
35491,CA-2012-154200,2012-06-18,22-06-2012,Standard Class,BG-11740,Bruce Geld,Consumer,San Diego,California,United States,92105,US,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",51.98,2,0.0,15.0742,8.76,High
37325,CA-2013-157364,2013-11-20,22-11-2013,First Class,LT-17110,Liz Thompson,Consumer,Jacksonville,North Carolina,United States,28540,US,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48,2,0.2,6.006,8.76,Critical
38207,US-2014-115301,2014-07-30,3/8/2014,Standard Class,VG-21790,Vivek Gonzalez,Consumer,Seattle,Washington,United States,98103,US,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,2,0.0,25.5112,8.76,Medium
38385,CA-2012-105844,2012-10-25,27-10-2012,Second Class,JF-15415,Jennifer Ferguson,Consumer,Sparks,Nevada,United States,89431,US,West,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,4,0.0,23.808,8.75,High
32136,CA-2012-100454,2012-11-20,25-11-2012,Standard Class,BM-11650,Brian Moss,Corporate,New York City,New York,United States,10035,US,East,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3,0.0,16.3215,8.74,Medium
37216,US-2012-126977,2012-09-17,23-09-2012,Standard Class,PF-19120,Peter Fuller,Consumer,New York City,New York,United States,10035,US,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3,0.0,58.7916,8.74,Medium
39403,CA-2014-159149,2014-02-18,20-02-2014,First Class,CR-12820,Cyra Reiten,Home Office,Houston,Texas,United States,77041,US,Central,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,6,0.2,52.632,8.74,Medium
38099,CA-2013-109827,2013-12-26,2/1/2014,Standard Class,LW-16825,Laurel Workman,Corporate,Phoenix,Arizona,United States,85023,US,West,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2,0.2,21.42,8.73,Medium
35522,US-2011-102631,2011-12-13,17-12-2011,Standard Class,EB-13840,Ellis Ballard,Corporate,Chicago,Illinois,United States,60623,US,Central,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,94.428,3,0.6,-42.4926,8.72,High
36154,CA-2012-137526,2012-01-13,17-01-2012,Standard Class,PB-19150,Philip Brown,Consumer,Los Angeles,California,United States,90004,US,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0.0,38.024,8.72,High
38383,CA-2014-112004,2014-09-26,29-09-2014,First Class,AH-10075,Adam Hart,Corporate,Chester,Pennsylvania,United States,19013,US,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,190.896,2,0.2,-42.9516,8.72,Medium
35552,CA-2014-163160,2014-10-14,17-10-2014,First Class,TS-21610,Troy Staebel,Consumer,Freeport,Illinois,United States,61032,US,Central,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,96.784,4,0.8,-145.176,8.71,Critical
38300,CA-2011-133158,2011-08-19,21-08-2011,Second Class,DW-13195,David Wiener,Corporate,Los Angeles,California,United States,90045,US,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732,8.71,Medium
31349,CA-2012-115742,2012-04-18,22-04-2012,Standard Class,DP-13000,Darren Powers,Consumer,New Albany,Indiana,United States,47150,US,Central,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",89.99,1,0.0,17.0981,8.69,Medium
32212,US-2011-141215,2011-06-15,21-06-2011,Standard Class,KL-16555,Kelly Lampkin,Corporate,San Antonio,Texas,United States,78207,US,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",99.918,2,0.3,-18.5562,8.69,Medium
38213,CA-2011-142510,2011-12-22,29-12-2011,Standard Class,NP-18700,Nora Preis,Consumer,Chicago,Illinois,United States,60623,US,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,124.032,4,0.2,44.9616,8.69,Medium
41193,CA-2011-156342,2011-06-17,20-06-2011,Second Class,JF-15415,Jennifer Ferguson,Consumer,Chicago,Illinois,United States,60653,US,Central,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,62.016,2,0.2,22.4808,8.67,High
31589,CA-2013-110772,2013-11-21,25-11-2013,Second Class,NZ-18565,Nick Zandusky,Home Office,Columbus,Ohio,United States,43229,US,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,0.5,-48.7032,8.64,Medium
33990,CA-2013-138079,2013-01-22,28-01-2013,Standard Class,AJ-10795,Anthony Johnson,Corporate,Seattle,Washington,United States,98115,US,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",109.9,5,0.0,37.366,8.64,Medium
35570,US-2014-158505,2014-07-22,22-07-2014,Same Day,SF-20200,Sarah Foster,Consumer,Murray,Utah,United States,84107,US,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,1,0.0,7.5371,8.64,Critical
31326,US-2012-150630,2012-09-17,21-09-2012,Standard Class,TB-21520,Tracy Blumstein,Consumer,Philadelphia,Pennsylvania,United States,19140,US,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",124.2,3,0.2,15.525,8.63,Medium
40616,US-2014-108343,2014-07-21,26-07-2014,Standard Class,AR-10825,Anthony Rawles,Corporate,New York City,New York,United States,10009,US,East,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,163.764,2,0.1,25.4744,8.63,Medium
33207,CA-2013-105963,2013-11-16,23-11-2013,Standard Class,SC-20770,Stewart Carmichael,Corporate,Los Angeles,California,United States,90008,US,West,TEC-AC-10003832,Technology,Accessories,ImationÃÂ 16GB Mini TravelDrive USB 2.0ÃÂ Flash Drive,99.39,3,0.0,40.7499,8.6,Medium
34162,US-2014-103828,2014-08-14,14-08-2014,Same Day,JK-15370,Jay Kimmel,Consumer,San Francisco,California,United States,94122,US,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0.0,15.4752,8.59,High
39163,CA-2012-143364,2012-07-14,19-07-2012,Second Class,TG-21310,Toby Gnade,Consumer,Mesa,Arizona,United States,85204,US,West,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",127.764,6,0.7,-191.646,8.59,Medium
40802,CA-2013-113607,2013-10-15,19-10-2013,Standard Class,PW-19030,Pauline Webber,Corporate,New York City,New York,United States,10009,US,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,111.96,2,0.0,54.8604,8.59,Medium
36182,CA-2011-151379,2011-12-16,20-12-2011,Standard Class,SC-20695,Steve Chapman,Corporate,Detroit,Michigan,United States,48227,US,Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,114.2,5,0.0,52.532,8.58,Medium
36373,CA-2011-134572,2011-04-20,22-04-2011,Second Class,SV-20365,Seth Vernon,Consumer,Houston,Texas,United States,77070,US,Central,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",44.84,5,0.2,5.605,8.58,High
34096,CA-2014-158743,2014-10-21,28-10-2014,Standard Class,IG-15085,Ivan Gibson,Consumer,Little Rock,Arkansas,United States,72209,US,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,145.85,5,0.0,70.008,8.57,Medium
39758,CA-2011-146500,2011-08-30,4/9/2011,Standard Class,AT-10735,Annie Thurman,Consumer,Bristol,Connecticut,United States,6010,US,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0.0,9.594,8.54,Medium
40226,US-2012-168704,2012-04-13,17-04-2012,Standard Class,FP-14320,Frank Preis,Consumer,Huntsville,Texas,United States,77340,US,Central,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",211.372,2,0.3,-45.294,8.54,Medium
33788,CA-2011-113579,2011-12-13,15-12-2011,Second Class,KD-16345,Katherine Ducich,Consumer,Los Angeles,California,United States,90049,US,West,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,90.24,6,0.0,41.5104,8.53,High
35422,CA-2014-123239,2014-07-28,1/8/2014,Second Class,MG-18145,Mike Gockenbach,Consumer,Jacksonville,Florida,United States,32216,US,South,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",91.032,3,0.2,-2.2758,8.53,High
33922,CA-2014-127180,2014-10-23,25-10-2014,First Class,TA-21385,Tom Ashbrook,Home Office,New York City,New York,United States,10024,US,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,63.9,5,0.0,28.755,8.52,High
